week_day,hour,rout_count,temperature,visibility,humidity,distance
1,8,59,276,10000,86,839.3387064
3,18,63,286,10000,24,1799.129478
5,8,18,271,10000,68,151.047847
3,11,11,276,10000,74,4.502175762
3,9,12,275,10000,51,541.3203033
5,17,41,288,10000,19,1380.221987
2,12,48,276,10000,69,120.1008441
4,7,26,274,10000,83,501.7124906
3,9,26,273,10000,80,136.0286671
3,16,12,279,10000,48,875.6875221
5,15,48,286,10000,54,352.6892957
5,14,95,285,10000,62,585.6588311
3,18,48,280,10000,48,523.5554643
1,19,31,277,10000,69,32.35776011
5,12,95,278,10000,80,341.7266965
1,9,22,276,10000,86,13.62379412
2,14,26,283,10000,25,115.6720282
2,9,26,277,10000,88,19.0212056
2,8,48,277,10000,69,828.3407779
2,17,12,274,10000,99,812.937027
3,8,12,274,10000,50,211.8699357
4,16,18,279,10000,71,45.3671543
1,14,28,285,10000,54,4.605095929
4,14,34,277,10000,55,2699.058705
1,9,41,277,9000,86,495.6452533
5,13,47,283,10000,76,371.7442621
2,13,20,276,10000,64,263.7126576
5,12,34,281,10000,87,10.75621534
1,8,63,275,8000,93,2110.60613
1,15,12,286,10000,47,1261.237706
5,15,47,279,10000,81,1696.956859
2,15,95,278,10000,48,1005.580822
1,14,41,281,10000,31,381.1046022
5,19,48,277,10000,93,23.04465141
1,12,41,283,9000,57,240.8672966
2,17,18,278,10000,77,603.9880876
2,19,41,278,10000,48,204.5313521
1,15,47,282,10000,26,305.2779097
2,7,28,277,10000,69,7.036748762
5,9,18,275,10000,64,194.3364506
5,17,128,284,10000,57,288.6293338
2,14,47,277,10000,51,109.2399646
2,15,18,278,10000,48,152.147018
2,9,48,271,10000,79,89.27411752
4,14,18,277,10000,55,8.0162727
3,12,48,276,10000,69,73.42814179
5,10,28,278,3200,100,409.1091684
1,9,18,277,9000,86,1277.723378
3,9,34,274,10000,86,115.8628431
1,10,34,277,10000,93,53.83978198
4,11,63,274,10000,74,593.3045611
1,16,47,285,10000,46,506.6715798
4,18,48,280,10000,65,30.62954649
3,14,95,285,10000,23,431.155426
1,15,47,282,10000,49,640.6056501
4,10,18,274,10000,74,13.92218943
2,11,11,275,10000,74,477.3490656
5,12,48,278,10000,80,290.922897
2,13,18,276,10000,64,2619.953328
1,18,47,284,10000,53,790.7842439
2,15,28,273,550,73,3092.84207
5,19,20,287,10000,20,31.70412567
1,10,18,277,10000,93,5.053019859
3,7,20,274,10000,55,338.381272
2,17,128,278,10000,41,1632.478465
4,12,18,284,10000,27,189.6539962
2,14,48,279,10000,60,3771.395869
1,10,46,276,10000,82,382.7905997
3,11,41,275,10000,69,9.821101312
4,15,41,279,10000,70,343.708628
3,19,20,279,10000,52,817.4350735
1,7,12,275,10000,86,334.1824839
2,8,26,277,10000,69,136.212668
3,9,18,274,10000,86,351.996888
4,13,95,277,10000,88,2259.999357
3,15,31,277,10000,60,274.6794166
2,13,48,275,10000,69,31.6452259
2,12,34,277,10000,92,233.3036638
1,13,41,279,10000,60,2110.589115
5,19,18,287,10000,20,176.1230938
3,7,46,274,10000,55,25.02189029
5,15,48,287,10000,20,402.8898465
1,12,18,280,10000,81,328.3877003
1,9,47,276,10000,86,6.768427365
5,19,22,282,10000,66,4.775160555
3,8,26,273,10000,80,396.0941148
1,18,48,284,10000,53,661.347278
1,17,48,282,10000,45,414.2183279
2,12,128,281,10000,36,258.821377
5,17,22,288,10000,19,373.0131206
3,16,28,279,10000,48,410.7147648
3,14,48,285,10000,23,51.55773376
4,12,12,276,10000,100,200.3087769
4,11,41,276,10000,100,13.13473677
5,8,63,271,10000,68,1261.081558
2,13,47,276,10000,64,543.2208867
5,9,18,275,10000,64,102.1031667
4,9,28,275,10000,93,355.6472413
1,9,48,273,10000,57,18.67934918
1,19,12,277,10000,69,5.658016327
4,9,12,274,10000,74,532.796126
1,8,24,276,10000,86,37.13948454
4,10,41,274,10000,74,597.7786771
4,18,34,280,10000,65,548.8721015
1,12,41,283,9000,57,175.8577677
1,17,46,282,10000,24,1101.790276
2,14,48,277,10000,51,10.91549526
1,14,34,281,10000,31,149.5066982
3,12,95,276,10000,69,36.29559081
4,10,59,279,10000,38,83.47479958
3,14,41,285,10000,23,122.7574709
2,11,20,275,10000,74,1049.425374
4,12,47,275,10000,69,1429.088219
2,8,47,268,10000,85,139.3106842
3,19,128,276,10000,74,2276.973392
3,13,24,279,10000,52,36.52110446
4,19,41,276,10000,55,492.149456
3,9,20,273,10000,80,429.8850389
3,12,12,279,10000,60,1082.431008
5,12,63,278,10000,80,690.4661259
1,15,48,282,10000,49,421.7283143
5,17,41,288,10000,19,1106.493804
1,18,22,278,10000,68,162.7347194
5,14,18,277,10000,44,1061.281659
3,16,47,286,10000,24,39.11910297
5,10,63,273,10000,75,1148.171091
2,19,18,277,10000,69,95.37156752
3,13,48,276,10000,69,137.9116483
5,11,12,274,10000,50,545.3588003
4,17,59,280,10000,65,502.3489071
2,10,34,277,10000,92,145.7677633
4,9,41,274,10000,74,541.456762
3,11,22,276,10000,74,203.2261189
4,15,59,286,10000,22,2479.588037
2,13,47,277,10000,64,19.0145709
5,13,48,283,10000,76,207.7504723
5,7,59,277,3100,93,2476.473282
4,12,34,276,10000,100,419.0067865
1,7,41,271,10000,86,629.7853258
3,14,18,276,10000,64,28.88031004
5,14,24,277,10000,44,808.9860829
1,15,20,281,10000,45,0.939811502
5,7,12,277,3100,93,203.9468295
4,8,41,275,10000,51,401.5663679
2,19,59,274,10000,93,1030.576472
5,11,59,277,10000,86,1360.151491
1,12,12,280,10000,81,536.7520182
1,16,31,280,10000,56,65.24044577
2,13,18,276,10000,64,2.787284827
4,14,41,286,10000,24,45.68518938
5,9,11,275,10000,64,9.894244019
1,13,47,283,10000,61,362.6285196
1,11,31,278,10000,82,1650.823988
2,9,48,274,10000,74,112.7566001
3,19,41,279,10000,52,2091.109029
1,9,26,277,9000,93,307.7669852
2,14,18,276,10000,59,200.6010927
2,17,47,274,10000,99,1027.89848
5,17,12,277,10000,44,2528.614857
5,18,63,283,10000,61,1486.956013
4,13,46,285,10000,23,3478.264115
1,11,47,277,10000,93,19.14047234
3,9,63,273,10000,80,1755.922119
1,17,31,278,10000,60,531.2064537
5,12,28,281,10000,87,5.415474212
4,17,18,277,10000,51,152.9966788
3,12,48,276,10000,69,392.558674
5,12,63,275,10000,47,1849.484269
5,10,18,276,9000,93,7.559735391
4,9,18,276,10000,47,276.7928279
1,17,18,282,10000,45,741.6032183
1,8,18,271,10000,86,1095.130714
1,17,47,282,10000,45,495.1371559
5,14,26,279,10000,75,5158.410017
2,15,46,273,550,73,70.30066185
5,17,26,277,10000,44,1615.615772
4,15,48,279,10000,70,6.602611766
4,11,18,276,10000,100,3.682951229
2,18,26,278,10000,44,181.8412961
4,13,31,276,10000,64,631.7489075
4,19,41,276,10000,55,222.4283585
3,10,63,275,10000,69,785.8738925
1,18,47,282,10000,24,1339.839752
4,15,59,278,10000,52,552.5181493
3,12,12,283,10000,29,177.8580567
1,17,26,278,10000,60,1137.438946
4,11,48,282,10000,34,59.28251386
1,11,47,278,10000,82,659.7531114
5,9,18,278,1100,93,4.134865462
3,14,59,285,10000,23,1706.915851
2,7,31,277,10000,69,178.9831515
2,10,41,274,10000,74,328.0718584
1,16,18,282,10000,45,57.39582727
5,17,24,288,10000,19,666.1742718
3,11,22,276,10000,74,79.67385141
3,17,28,286,10000,24,1399.013573
2,18,128,278,10000,44,1133.239273
5,12,12,278,10000,80,312.9419808
3,12,41,283,10000,29,588.5119984
2,9,24,277,10000,88,617.8232523
5,11,34,282,10000,34,315.8353545
3,11,46,275,10000,69,1077.806121
5,13,18,278,10000,80,91.8822148
1,17,18,278,10000,60,1564.541134
2,9,28,271,10000,79,352.9363826
4,8,11,274,10000,80,41.31136516
3,19,12,279,10000,52,1181.380808
5,10,41,273,10000,75,398.4545631
1,17,12,286,10000,43,68.94577566
5,18,18,287,10000,20,9.332675778
4,8,41,275,10000,51,927.7801747
5,19,41,287,10000,20,361.2313163
2,14,12,283,10000,25,1036.552681
4,8,28,275,10000,51,217.5689206
4,11,95,274,10000,74,739.9346715
2,13,34,275,10000,69,502.3017107
5,10,11,279,10000,41,19.07089226
3,19,47,285,10000,23,1755.255544
4,11,48,282,10000,34,99.33880062
1,11,46,278,10000,82,807.9756823
5,10,18,279,10000,41,19.10064222
3,11,22,282,10000,29,371.7071057
2,15,46,278,10000,48,338.4655872
4,19,59,286,10000,24,28.96211286
5,13,48,276,10000,47,1.212052747
5,16,47,278,10000,44,1331.810166
4,17,48,280,10000,65,220.6093291
1,10,41,275,10000,80,120.3716686
1,10,11,277,10000,93,72.97659744
2,11,48,278,10000,60,48.39288984
4,15,22,286,10000,22,164.6472592
3,9,20,274,10000,86,73.89522349
2,14,24,279,10000,60,151.7509484
3,11,47,282,10000,29,48.06717671
1,11,128,277,10000,64,867.4604585
5,11,20,279,7000,93,774.9170391
1,12,34,279,10000,82,493.1395115
2,9,128,271,10000,79,1717.383647
5,15,28,279,10000,81,352.4902997
3,17,31,280,10000,45,1004.53229
1,19,63,281,10000,61,1718.639283
4,18,20,280,10000,65,1686.028243
2,13,24,275,10000,69,325.6318778
3,15,24,277,10000,60,5.631671981
4,11,41,282,10000,34,73.41163115
1,17,47,282,10000,45,647.8460834
2,12,18,276,10000,69,243.8317535
1,17,48,278,10000,60,671.2650503
4,17,95,280,10000,65,547.0352693
1,11,48,277,10000,64,6.381177587
5,19,48,277,10000,93,9.159657463
2,13,59,282,10000,31,48.85590333
1,11,41,278,10000,82,633.3047418
4,10,59,279,10000,38,586.9192507
5,17,18,277,10000,44,898.1673515
4,14,48,277,10000,55,44.73356881
4,11,31,276,10000,100,2540.447365
2,17,34,274,10000,99,708.891838
3,9,28,273,10000,80,9.353415619
1,11,12,277,10000,93,642.0501718
5,11,24,279,7000,93,314.5859697
1,7,128,275,10000,86,132.1531402
1,9,12,276,10000,86,40.14416278
3,13,41,279,10000,52,419.0266287
2,9,41,277,10000,88,837.9399587
1,15,22,282,10000,49,31.34087246
1,10,41,279,9000,81,357.8076369
1,12,48,279,10000,82,222.3176314
5,11,26,274,10000,50,204.7443404
5,11,20,282,10000,34,713.4110793
3,18,47,286,10000,24,3013.639927
2,12,24,281,10000,36,483.6660606
2,11,18,278,10000,60,2049.165755
3,15,48,285,10000,23,60.52875374
4,11,18,282,10000,34,260.3517077
5,8,28,277,1200,100,392.5262432
5,11,41,274,10000,50,373.0828454
1,10,18,276,10000,82,9.326396514
5,8,18,277,1200,100,140.9623588
1,16,47,282,10000,45,13.84461341
4,16,11,279,10000,71,395.5550366
5,16,41,285,10000,54,1689.751555
4,9,48,275,10000,93,53.16953048
3,10,26,275,10000,88,17.20635165
2,9,48,277,10000,88,104.7175928
1,11,41,278,10000,82,1760.120894
5,18,48,283,10000,61,328.2490309
5,14,41,285,10000,62,173.6306907
3,19,18,279,10000,52,419.8110904
2,8,18,268,10000,85,872.2311466
4,9,47,276,10000,47,292.19962
1,17,22,282,10000,24,259.2467627
2,12,48,281,10000,36,129.7660305
2,12,11,277,10000,92,262.4099906
5,19,48,282,10000,66,2.779189298
1,9,31,277,9000,93,1887.410005
3,10,41,275,10000,69,286.7021007
2,17,18,278,10000,41,103.3127682
4,13,46,276,10000,64,500.5142871
1,17,63,282,10000,45,847.1718068
4,7,48,274,10000,83,981.2234376
4,19,41,279,10000,70,10.1247505
3,11,46,276,10000,74,1034.551438
4,16,41,287,10000,22,14.97512171
5,10,47,278,3200,100,1546.532725
1,18,47,284,10000,53,50.44013426
3,11,128,282,10000,29,287.8257251
4,19,24,279,10000,70,131.9018949
3,9,26,275,10000,51,206.9925008
2,16,41,273,4200,99,188.7148965
4,15,48,286,10000,22,9.150305095
1,15,28,282,10000,49,78.94154027
1,7,48,275,10000,86,11.10580692
3,19,31,276,10000,74,1079.266607
5,12,18,285,10000,27,1517.739543
3,9,41,273,10000,80,581.7114428
5,12,48,278,10000,80,12.22492415
2,14,59,283,10000,25,890.8864589
4,9,18,274,10000,74,25.63481583
5,10,59,278,3200,100,348.3288896
5,11,18,274,10000,50,1054.499536
1,12,18,279,10000,82,4.930241478
1,15,22,286,10000,47,1125.00132
2,14,24,277,10000,51,880.6089043
4,18,48,286,10000,24,1801.687228
5,18,34,277,10000,44,15.35958066
2,10,31,274,10000,74,723.3846757
5,10,47,279,10000,41,1139.032476
4,14,59,277,10000,55,900.0708566
3,19,18,285,10000,23,1.806267231
3,14,48,279,10000,52,55.27452316
3,8,26,271,10000,86,153.1893042
2,16,22,278,10000,77,2.542068772
5,19,47,282,10000,66,2431.874954
1,17,24,282,10000,45,824.3478693
3,19,24,279,10000,52,738.3839292
5,17,63,288,10000,19,2465.509507
2,17,22,278,10000,41,671.0026729
5,19,26,277,10000,48,371.7466623
1,12,22,283,9000,57,69.67933981
3,7,28,274,10000,55,74.17509352
5,10,24,278,3200,100,19.96758123
5,15,41,287,10000,20,772.3623649
5,12,41,281,10000,87,221.5921027
3,15,26,279,10000,48,34.79919358
4,13,18,276,10000,64,95.36036849
3,7,59,271,10000,79,2458.017475
2,13,47,276,10000,64,341.0146998
3,8,59,273,10000,80,2542.847447
2,19,41,277,10000,69,277.8716115
3,7,41,274,10000,55,917.3524215
3,14,47,276,10000,64,2597.092371
2,13,63,276,10000,64,50.46862589
1,17,12,282,10000,24,1375.739615
3,8,128,274,10000,50,857.847887
4,14,41,277,10000,55,410.8464953
2,13,12,277,10000,64,237.7701493
1,16,12,285,10000,46,620.6745704
4,18,47,280,10000,65,4705.725686
1,14,20,285,10000,54,356.9446892
5,12,12,278,10000,80,810.6238309
2,8,18,274,10000,74,34.32091564
4,16,20,279,10000,71,31.58906954
3,17,18,280,10000,45,1623.88698
5,19,18,277,10000,48,113.0965125
3,11,59,275,10000,69,574.3271528
4,15,47,286,10000,22,1111.87832
5,7,24,277,3100,93,44.44117918
2,15,12,273,550,73,591.4736722
5,11,12,274,10000,50,9.64609902
2,15,41,278,10000,48,1349.672042
1,13,18,283,10000,61,5.414642023
1,17,26,278,10000,60,355.584477
5,15,18,287,10000,20,8.660472232
5,14,18,288,10000,22,932.5083235
4,13,41,285,10000,23,126.3850913
5,15,28,279,10000,81,224.6780368
2,14,46,276,10000,59,1342.577477
2,13,20,275,10000,69,47.54107212
2,13,34,282,10000,31,546.7055352
4,19,59,286,10000,24,85.56857093
1,8,128,277,10000,93,1123.888618
5,10,24,273,10000,75,354.3402737
2,10,18,274,10000,74,7.01237122
3,17,34,280,10000,45,940.3827533
3,12,48,279,10000,60,375.85665
5,16,11,285,10000,54,532.1084835
5,12,47,275,10000,47,1156.504186
4,9,41,276,10000,47,148.3877276
2,17,47,278,10000,41,1297.91666
1,14,24,281,10000,31,10.03668614
2,15,24,278,10000,48,940.8088468
5,15,46,286,10000,54,1448.425974
5,13,24,283,10000,76,589.7417695
5,18,28,283,10000,61,951.4484532
3,16,18,279,10000,48,0.189870596
1,16,11,280,10000,56,460.9061298
4,16,18,278,10000,48,33.09268011
4,12,59,284,10000,27,930.0369216
1,12,46,280,10000,81,45.92523863
4,19,22,276,10000,55,31.17638182
1,17,28,286,10000,43,169.7283833
5,14,46,285,10000,62,1914.473559
3,9,48,273,10000,80,43.86884002
1,11,18,277,10000,64,1635.289312
3,10,95,275,10000,88,21.68352132
1,8,63,271,10000,86,2186.136587
1,15,41,281,10000,45,48.06727046
2,11,24,275,10000,74,1527.919475
2,11,128,279,10000,41,149.6718126
3,10,22,279,10000,38,91.73781119
1,9,31,277,9000,93,793.6884743
3,12,18,279,10000,60,110.0818071
1,10,95,275,10000,80,174.7111031
4,9,18,275,10000,93,73.51646286
4,16,48,278,10000,48,8.741783278
1,16,48,280,10000,56,108.1224273
1,11,41,277,10000,64,29.71853937
4,8,46,274,10000,80,234.3157399
5,7,59,277,3100,93,4.674057229
1,13,48,279,10000,60,170.5772538
2,8,48,277,10000,69,57.19077593
1,17,18,282,10000,24,124.4950021
3,12,31,279,10000,60,30.98586906
2,14,34,283,10000,25,417.0367277
2,15,26,273,550,73,2992.94347
4,19,63,286,10000,24,1689.199854
1,15,34,282,10000,26,144.239057
5,11,95,274,10000,50,836.4259496
3,12,11,279,10000,60,316.7140145
1,7,24,271,10000,86,301.7414765
2,17,48,278,10000,41,1013.182931
1,13,41,281,10000,65,628.217856
2,12,63,277,10000,92,650.2614842
2,16,34,278,10000,44,340.5291159
5,8,31,271,10000,68,395.3278507
5,17,18,288,10000,19,1006.887155
5,8,47,277,1200,100,489.2696507
4,7,34,274,10000,83,1219.962509
5,9,48,275,10000,64,16.52583319
1,10,41,277,10000,93,34.02738539
1,13,34,283,10000,61,246.6082469
1,14,24,281,10000,85,7.486056088
4,7,41,274,10000,83,301.6127287
1,8,12,276,10000,86,2251.546651
5,17,63,277,10000,44,1598.751699
1,12,12,279,10000,48,11.30647116
3,17,26,286,10000,24,299.142781
4,13,24,276,10000,64,269.8555675
2,10,63,277,10000,92,308.5838383
1,8,46,275,8000,93,382.3762114
5,11,48,279,7000,93,373.2037819
1,7,28,271,10000,86,6.244837839
1,9,28,277,9000,93,274.6172313
5,12,48,275,10000,47,112.7416921
2,11,18,278,10000,60,1262.151103
2,19,24,274,10000,93,812.6043497
5,12,11,275,10000,47,430.302666
5,16,128,288,10000,21,1784.840164
3,16,47,286,10000,24,19.00769681
5,10,59,273,10000,75,548.8794906
5,11,48,282,10000,34,4.706723186
2,15,41,277,10000,80,330.158652
4,15,41,279,10000,70,21.01568176
3,12,20,283,10000,29,530.8103675
2,14,20,279,10000,60,769.2257525
4,7,28,275,10000,74,69.95784619
2,9,22,274,10000,74,29.44586269
5,11,20,277,10000,86,1647.630909
3,17,34,277,10000,64,913.5592408
1,14,63,285,10000,54,214.6133097
1,8,11,277,10000,93,8.641719834
2,17,12,278,10000,41,1401.067623
3,14,47,285,10000,23,20.16520483
1,10,46,279,9000,81,1935.188925
5,7,34,277,3100,93,198.2687731
1,10,59,275,10000,80,494.6257396
4,19,12,279,10000,70,40.66434665
4,19,46,276,10000,55,472.112521
1,12,95,279,10000,48,487.6279476
5,14,31,279,10000,75,553.8644319
1,13,63,281,10000,65,313.3141428
1,13,41,283,10000,61,363.0336346
1,15,48,281,10000,45,12.92933718
1,9,22,277,9000,86,482.1897616
4,11,26,282,10000,34,93.67790736
1,13,47,283,10000,61,15.88684844
3,10,128,275,10000,88,362.2501338
4,18,18,286,10000,24,416.5371964
5,17,18,277,10000,44,226.8403009
5,10,128,276,9000,93,646.0909292
5,14,46,288,10000,22,1746.463415
2,13,12,275,10000,69,2359.562879
5,15,47,286,10000,54,2426.523836
5,17,95,284,10000,57,104.5637214
1,14,47,285,10000,54,652.4032768
3,11,47,282,10000,29,697.1543407
5,19,41,277,10000,93,45.29756938
1,16,41,285,10000,46,748.6795391
5,14,18,288,10000,22,301.462999
4,11,12,282,10000,34,43.97605493
3,19,95,279,10000,52,803.7436342
2,13,31,282,10000,31,8.204079732
5,9,28,275,10000,64,165.4124092
5,9,26,278,1100,93,16.88327588
1,15,128,281,10000,45,173.8939988
3,19,47,279,10000,52,774.1884555
3,14,41,279,10000,52,189.7117502
2,15,22,273,550,73,2354.868566
1,8,18,275,8000,93,14.81751153
3,18,47,277,10000,69,362.6632263
5,7,18,277,3100,93,373.616656
1,9,59,277,9000,93,1828.657895
5,9,41,275,10000,64,44.66743602
5,14,28,277,10000,44,323.5000203
2,9,95,271,10000,79,387.3582365
4,7,63,274,10000,83,821.977535
4,10,128,279,10000,38,972.1691492
3,18,28,277,10000,69,227.8023068
1,17,95,278,10000,60,200.3735354
3,9,18,273,10000,80,1601.539308
3,18,18,286,10000,24,1253.246545
2,12,46,276,10000,69,1817.772815
2,8,48,277,10000,69,5.461874472
5,18,95,277,10000,44,513.6238358
2,13,47,275,10000,69,677.9107411
5,11,95,274,10000,50,512.0675243
1,18,31,282,10000,24,680.4480051
4,7,95,274,10000,83,317.3424175
2,8,48,274,10000,74,68.98485038
3,11,24,275,10000,69,35.15222186
1,7,18,275,10000,86,9.764038859
4,13,12,276,10000,64,1070.475149
4,10,41,274,10000,74,159.4681302
3,9,95,274,10000,86,491.2834436
3,8,20,273,10000,80,67.50453786
1,12,48,280,10000,81,11.53766608
1,17,22,286,10000,43,157.9037724
4,17,95,286,10000,24,24.45537698
2,18,12,278,10000,44,50.86087154
3,12,48,283,10000,29,556.4005473
5,11,41,279,7000,93,1248.363004
1,12,11,279,10000,82,12.14095899
4,12,31,276,10000,100,285.2739201
3,15,18,279,10000,48,94.18414119
1,14,20,280,10000,52,565.3690403
2,9,28,274,10000,74,58.70725444
1,18,31,282,10000,24,787.895418
1,8,12,277,10000,93,1051.866296
4,10,41,279,10000,38,1130.443301
2,19,46,277,10000,69,1087.658061
3,15,48,279,10000,48,367.5070459
5,11,41,274,10000,50,215.2610099
3,17,41,280,10000,45,816.7259854
1,12,63,280,10000,81,426.6399263
5,13,47,287,10000,22,20.5801684
1,15,41,282,10000,49,776.9119367
5,10,59,278,3200,100,505.232277
3,19,41,276,10000,74,700.7060644
2,19,28,274,10000,93,338.3495085
2,18,48,277,10000,69,1081.871831
1,12,95,279,10000,82,57.06645967
4,15,48,279,10000,70,44.83007215
5,17,18,284,10000,57,512.4392554
3,14,20,276,10000,64,773.1882707
1,7,26,275,10000,86,515.910266
1,9,41,277,9000,86,0.251175189
1,12,31,279,10000,48,871.7783792
5,9,12,276,8000,86,729.1867642
1,14,47,281,10000,85,1118.322318
3,18,59,286,10000,24,2537.429815
4,18,24,286,10000,24,95.05626341
5,9,24,275,10000,64,637.3589179
1,17,46,282,10000,45,727.7591275
1,15,47,282,10000,49,457.2969153
4,16,47,278,10000,48,629.9636342
5,11,41,282,10000,34,303.4768474
1,10,20,277,10000,93,1719.304365
4,19,18,276,10000,55,126.9205049
3,13,12,276,10000,69,1672.987903
4,18,18,280,10000,65,38.51683105
2,17,47,274,10000,99,1017.017881
3,19,48,279,10000,52,1535.56784
4,11,20,276,10000,100,809.6165484
2,18,11,278,10000,44,388.2166913
3,19,46,279,10000,52,2780.197481
1,10,31,279,9000,81,482.9911262
1,7,11,271,10000,86,52.09379303
2,9,95,271,10000,79,537.1104158
4,19,34,286,10000,24,19.45942045
1,7,59,271,10000,86,13.20897681
5,13,28,278,10000,80,10.94023763
5,15,41,277,10000,44,581.2944966
4,12,41,276,10000,100,138.9770405
2,19,47,274,10000,93,2523.869299
1,16,18,285,10000,46,4.58056664
2,19,128,277,10000,69,1356.447799
1,18,28,278,10000,68,58.21175156
3,12,48,283,10000,29,444.447382
1,10,24,275,10000,80,84.95170971
3,12,18,283,10000,29,95.06114623
4,10,128,274,10000,74,891.1408188
4,17,41,286,10000,24,1112.878958
2,19,26,278,10000,48,99.93454226
2,11,22,274,10000,74,72.97073089
3,10,34,275,10000,69,23.45997011
2,19,48,278,10000,48,357.6589548
5,14,20,279,10000,75,49.4266568
3,9,46,275,10000,51,1787.797274
3,8,18,271,10000,86,29.85771719
5,19,18,282,10000,66,421.1417348
5,9,18,272,10000,63,763.9379253
5,19,24,277,10000,48,694.4065135
3,11,95,282,10000,29,555.1985786
2,17,26,278,10000,77,892.7073148
3,18,11,277,10000,69,27.34548596
1,11,26,278,10000,82,137.6696033
3,8,12,273,10000,80,5.549453379
3,13,48,279,10000,52,163.693287
3,18,41,280,10000,48,543.5635372
4,14,95,277,10000,55,1880.090985
1,15,95,282,10000,26,256.7596698
5,19,18,277,10000,48,549.9262736
2,16,34,278,10000,77,569.1567237
2,14,12,279,10000,60,1418.169223
3,14,22,279,10000,52,453.6485573
5,12,28,275,10000,47,376.4685426
2,16,47,273,4200,99,498.3062545
3,13,95,276,10000,69,851.711988
1,15,48,286,10000,47,417.3247287
4,16,59,279,10000,71,2304.341426
4,19,24,276,10000,55,739.9457921
3,14,41,279,10000,52,352.2619869
5,17,41,284,10000,57,1515.864783
3,16,18,279,10000,48,1648.143354
5,11,11,282,10000,34,417.8116593
1,10,128,275,10000,80,933.0401876
5,12,46,281,10000,87,654.7167796
3,13,41,276,10000,69,40.7213781
2,9,18,274,10000,74,295.5830894
1,13,46,279,10000,60,654.9664714
5,18,26,277,10000,44,310.281088
2,11,11,278,10000,60,477.9760519
5,17,48,277,10000,44,180.1464508
3,17,18,286,10000,24,1591.689938
1,10,48,276,10000,82,208.3807516
4,8,34,275,10000,51,17.24611461
1,12,34,283,9000,57,17.94101317
5,8,95,277,1200,100,158.4374844
2,13,41,276,10000,64,435.282472
5,16,11,278,10000,44,439.9680594
4,17,48,277,10000,51,519.9323035
5,11,31,274,10000,50,674.6995593
3,16,12,277,10000,55,70.83127607
3,16,47,279,10000,48,1721.267617
5,13,12,278,10000,80,1133.306276
3,17,18,280,10000,45,1049.793814
4,13,47,276,10000,64,693.5122613
2,12,41,281,10000,36,39.85892148
3,18,34,277,10000,69,245.3858375
5,14,28,279,10000,75,82.29817177
2,13,48,282,10000,31,685.9564657
3,18,48,286,10000,24,792.4880819
2,19,48,274,10000,93,354.5600799
1,11,11,277,10000,64,37.8340687
1,18,11,278,10000,68,471.4797062
3,12,41,283,10000,29,709.5379196
5,14,20,277,10000,44,45.66447043
5,11,12,277,10000,86,277.5050348
3,13,24,279,10000,52,760.4929389
3,14,18,279,10000,52,1426.531377
3,17,41,277,10000,64,1386.318991
3,14,128,285,10000,23,163.3319796
1,14,48,285,10000,54,20.12673097
3,14,26,285,10000,23,316.2602709
1,11,41,277,10000,93,697.7448419
5,10,31,276,9000,93,43.90785755
2,13,48,277,10000,64,429.0816489
5,16,26,285,10000,54,204.870549
1,19,95,281,10000,61,597.6507954
1,10,26,275,10000,80,352.7668315
2,17,63,278,10000,41,811.2044954
3,17,20,277,10000,64,1418.814958
4,13,47,277,10000,88,171.5554911
4,19,31,286,10000,24,156.851242
2,10,46,277,10000,92,366.568015
5,14,41,279,10000,75,68.47599531
4,19,12,286,10000,24,333.4041433
5,14,41,285,10000,62,296.0573516
4,13,47,285,10000,23,134.1189833
1,15,128,286,10000,47,1017.268368
3,8,48,273,10000,80,17.15704367
4,15,31,278,10000,52,728.2706751
2,15,34,278,10000,48,601.4396517
2,16,59,278,10000,44,45.94633039
4,9,31,274,10000,74,760.6073531
1,19,128,277,10000,69,260.2512804
5,14,31,288,10000,22,833.5881516
3,16,34,279,10000,48,2093.045601
2,16,41,278,10000,44,49.33019326
4,16,59,287,10000,22,1201.610953
1,8,28,276,10000,86,884.393105
1,18,18,282,10000,24,1137.148982
4,13,28,285,10000,23,48.77937836
5,17,18,284,10000,57,888.3079858
2,17,31,278,10000,41,729.5236557
3,8,59,271,10000,86,1492.206347
1,11,41,277,10000,64,6.537451691
2,10,59,277,10000,92,289.8855814
1,15,59,282,10000,49,463.9300644
1,16,24,285,10000,46,685.2746649
1,9,22,273,10000,57,356.9992873
3,9,18,273,10000,80,393.2166065
4,18,48,277,10000,51,743.4648617
2,18,47,277,10000,69,481.8681
4,14,11,277,10000,55,123.1515381
1,7,46,275,10000,86,56.40195458
3,15,59,279,10000,48,648.5357559
3,18,22,280,10000,48,261.7813256
2,19,95,274,10000,93,833.6686102
1,13,41,279,10000,60,19.04937728
1,11,24,278,10000,82,603.5356771
1,15,128,286,10000,47,1126.19577
1,12,41,280,10000,81,101.4527917
5,12,47,281,10000,87,1123.876477
1,16,48,280,10000,56,22.62688776
5,18,20,283,10000,61,1876.419935
3,16,11,277,10000,55,532.4443966
1,19,95,277,10000,69,80.65042721
3,16,59,279,10000,48,51.50482716
1,11,47,277,10000,64,2417.28301
3,9,48,274,10000,86,17.96837052
3,7,128,274,10000,55,1136.750427
3,8,48,274,10000,50,7.349978812
1,10,34,275,10000,80,166.3095452
2,15,12,278,10000,48,1414.066324
2,13,41,275,10000,69,331.7499012
